imdbID,languages
14784780,Tagalog
14784780,Arabic
15620810,Korean
14116030,English
13810700,Turkish
3631242,English
11448360,Japanese
10981076,Gujarati
15046986,English
15740530,German
15396890,English
13935180,English
16119074,English
16385708,Bengali
16310710,French
14022026,Hindi
15486344,Hebrew
15486344,German
15486344,Bulgarian
15486344,Chinese
15486344,English
11115882,English
14853798,English
16750824,English
15662542,French
16277316,English
14050572,English
14545150,English
15744730,English
16296784,English
12253164,Romanian
13446128,Thai
14690568,Chinese
14690568,French
14690568,English
10753760,English
17336786,Swedish
14224318,Dutch
14798860,Chinese
13885704,Telugu
15014076,English
15429650,German
11656564,Arabic
14445716,Turkish
11131638,Italian
10453044,English
7418534,Spanish
15180206,Spanish
14950512,English
14450878,English
15528224,English
14389078,Turkish
13760946,English
11416006,Spanish
15268100,Portuguese
14813842,Portuguese
13462224,Urdu
15089844,English
15047288,Russian
11924222,Telugu
15142906,Telugu
12265342,English
14103570,Dutch
13733606,English
16420534,English
9716562,Assamese
15237900,English
15373040,English
14823492,Bhojpuri
11042786,Portuguese
14395846,English
15072234,Malayalam
13936116,Kannada
13546028,English
14922452,Bengali
15825502,English
13779236,German
11652888,Spanish
15768076,German
13619218,English
15046194,English
14545042,English
14580998,Japanese
11325880,Spanish
8839192,Greek
12857724,English
15701588,English
13677494,English
14976134,Arabic
8976362,Hindi
12794528,English
11147332,English
13710918,Malayalam
14638256,Hindi
15719916,Italian
15465584,Italian
16531712,Malay
14674284,English
11204492,English
9000110,English
15782934,Spanish
5640542,English
15554804,Portuguese
14668028,French
15385574,English
15825016,None
14549454,Telugu
13894548,Vietnamese
14766236,Chinese
8150228,Portuguese
8439234,English
15068640,Hindi
16983140,Bengali
14212744,Telugu
15740800,Mandarin
13964204,Bengali
3978058,English
14263108,English
10735354,English
15258040,Malay
14134178,French
16246484,English
16246484,Afrikaans
15346602,English
14715848,Telugu
15678602,English
13529482,Chinese
16711926,German
16711926,English
13776520,Vietnamese
15478308,German
15379530,Spanish
8571740,Swahili
8178798,Portuguese
15356328,English
14853756,Spanish
14853756,English
14853756,Portuguese
15781398,Persian
15781398,Czech
15781398,English
14906086,English
15789654,English
13854200,Hindi
8026898,English
9256090,English
12265464,English
13906774,German
14715970,Telugu
15812856,Portuguese
15227894,German
12442992,English
12442992,Marathi
12442992,Hindi
12442992,Kannada
15487934,Kazakh
12340168,Italian
15465908,Mandarin
14480590,Malayalam
14295660,Telugu
15457778,English
12102882,English
15530556,English
10953584,English
16290752,French
15170304,Spanish
15170304,German
15170304,Dutch
15170304,French
15170304,English
16220356,English
16423984,English
15326664,English
14149876,Dutch
14056136,English
16732498,German
6860924,Malayalam
17373776,Yoruba
17373776,Chinese
17373776,Portuguese
17373776,English
17373776,Spanish
17373776,French
15809766,English
15276480,Indonesian
14432114,Portuguese
14432114,English
15047782,English
14507130,English
16442274,English
15112182,English
15213754,Italian
13408928,English
13408928,Dutch
9145234,English
14038946,English
14942598,Macedonian
9892604,English
14734700,Malayalam
14732190,English
14142914,Kannada
10925754,English
12671954,German
15264430,Telugu
11287830,English
11287830,Punjabi
13633730,English
15082746,English
10433262,French
10433262,Spanish
10433262,Catalan
10433262,Italian
15881684,Italian
11647568,Hebrew
13734530,Hungarian
14773946,Italian
13638536,Marathi
15770552,Indonesian
13863720,Arabic
13863720,Hungarian
13863720,Tamil
13863720,English
11505212,German
11486756,English
13906752,Tamil
12349982,Spanish
15846246,Italian
13236726,English
14396208,Russian
15057500,Italian
11815150,English
15120152,English
10162872,English
14407216,Portuguese
18232368,English
16024170,English
15720108,German
13968406,Indonesian
11318466,Italian
12357546,English
10714348,English
16023428,English
13926298,Tamil
14483986,Hindi
14260846,Afrikaans
14260846,English
14351668,Afrikaans
15269862,French
15269862,Italian
15397510,Spanish
14265918,Turkish
13756374,English
13939754,French
15000566,German
15000566,English
11979870,English
16868130,French
15750836,French
12809918,Macedonian
13478620,German
11951814,English
13668498,Marathi
15358318,Mandarin
15201814,English
17640426,Hindi
12676890,English
15831294,English
14170104,Hindi
12893770,English
15214740,English
14588492,English
8787644,Spanish
11594,None
13873466,Czech
1245724,English
15497814,English
12950920,English
13906658,German
14394296,English
14066050,Assamese
8710080,English
15079704,English
8965538,Spanish
12138828,English
13876808,English
14502494,Spanish
16178222,English
5251008,English
5251008,French
12760896,English
13829060,Tamil
12389270,English
14835308,Arabic
13220796,English
16372692,None
11881018,Spanish
11881018,Portuguese
14203236,Chinese
11924122,Marathi
15658716,English
8140646,Arabic
8140646,French
14653702,Hindi
6923846,English
13339708,English
14632036,Indonesian
6480068,English
14167084,English
10671328,Punjabi
14272182,English
13357488,English
15485940,Bengali
13752144,English
15941216,Chinese
13620636,English
14747978,Tamil
15824204,English
13958700,Russian
10916458,English
12612000,Turkish
14786640,Japanese
4969388,Spanish
12886688,English
14927702,English
15510332,Hungarian
12590968,English
14017822,Hindi
15117568,Marathi
14031810,English
12718540,English
15730866,English
12222976,Italian
13782780,English
12439230,Japanese
14274272,Russian
16118374,English
13566540,English
15307140,English
15133928,Gujarati
14316362,Bengali
13843916,English
15190908,Portuguese
11703266,Slovenian
11703266,German
16733824,Turkish
15333064,English
6408760,Spanish
15716916,Spanish
12686242,English
14910946,Portuguese
14949312,French
14678138,Telugu
16288204,Spanish
15483744,Tamil
11759630,Hindi
12082290,English
10947934,English
10947934,Korean
15590884,English
11467694,Russian Sign Language
13972930,English
12087904,English
13576582,Bosnian
13576582,Slovenian
15806844,English
16259608,English
15396826,English
8802542,English
15626976,English
14257608,Spanish
15434050,Italian
14332558,English
15164318,Sanskrit
14170336,Urdu
12922568,English
15389590,English
13781118,Marathi
16587806,English
7527960,English
15454310,English
15083026,English
15083026,Finnish
14049016,Telugu
13460584,English
13666288,English
14929352,Portuguese
6774712,English
12673876,English
7153564,Arabic
13200402,English
15980434,English
11424466,English
14564384,English
15516628,English
15801630,Spanish
14742088,Tamil
15929066,Hindi
9230966,Italian
14376462,English
14168818,English
14852986,Polish
13445062,Mandarin
14694374,Malayalam
11416998,Spanish
14358504,English
14170458,English
15685072,English
11530452,Japanese
14063356,Marathi
15482426,Kazakh
15126580,English
16451308,English
14714610,English
16293572,English
16288788,Italian
15420946,English
14742252,English
11319188,Min Nan
15913744,Oriya
6422294,English
7518404,Spanish
14488882,Bengali
12247926,English
13530322,English
14430538,French
13985186,Bengali
14540648,English
12672720,French
13174230,Assamese
14406438,Italian
15248422,English
7674886,Bengali
10713496,English
17066696,Russian
11203296,Hindi
13822736,Hindi
12928840,English
14591328,English
16298620,Telugu
14472076,Italian
14624766,English
11879646,Arabic
15590154,English
14462056,German
9497760,Spanish
13545084,English
14539702,Afrikaans
14432488,Italian
16044704,Italian
16044704,Spanish
13617100,English
14917852,French
13209088,Japanese
12120762,English
16453670,French
15446668,French
16022722,English
15655568,French
3727970,English
16077696,English
13611400,English
15553150,English
16898138,English
16774536,Tagalog
16774536,Filipino
13101172,French
14676398,English
14870870,English
14962838,Tamil
13412796,Tswana
13412796,English
15611324,Spanish
17639846,Korean
14817952,English
13091508,Hebrew
14586282,English
15354936,Hindi
14134188,English
16068914,English
11486548,English
17010034,Turkish
13774930,Swiss German
13774930,German
13774930,Spanish
13774930,English
16088402,English
14327066,Icelandic
10621250,English
14686742,French
14686742,English
12886332,Arabic
12886332,English
14207358,English
14508936,Czech
9079348,English
13745944,Bengali
12747976,English
15500446,Japanese
13905240,German
16369444,English
16751646,English
14891620,English
15245278,Mandarin
9899828,English
16043908,Marathi
14210060,German
13715906,Spanish
16281982,English
14668642,English
12554252,French
10545940,English
16282332,English
18160924,Korean
12364278,French
14525454,Italian
14663446,English
15149338,English
14801686,Japanese
5866448,English
15145742,Kurdish
15731760,Marathi
12024432,Spanish
14824860,Czech
14728204,Hindi
14142924,Kannada
15381358,French
15740332,German
16263794,English
16528642,Norwegian
14500114,Malayalam
14500114,Hindi
14500114,English
14342918,English
16117320,English
11281410,Hindi
14531632,Persian
10520392,English
15566056,French
13767604,Tamil
14471792,Hindi
15133656,German
3842436,English
14670198,Telugu
12975808,English
14565414,Persian
15632418,French
15575856,Turkish
15162278,English
7325284,English
11337654,Spanish
13886662,English
10333474,English
14630220,English
15209608,Korean
16449354,Arabic
16449354,French
16449354,Portuguese
14495920,Bengali
12696364,English
14917988,French
13013806,English
14416166,English
13847426,English
14188780,Malay
15520396,French
15520396,English
15520396,Arabic
15455500,Spanish
14089434,English
16228074,English
13556254,Chinese
14388792,Turkish
16077294,English
15434060,Italian
14220466,English
15302156,Spanish
5890410,English
8932228,Spanish
14664026,Tamil
15113946,English
6495630,English
16607340,French
14852066,French
6285200,English
6426022,English
14311290,Japanese
9222188,English
13834170,Chinese
16345460,English
15024212,Dutch
14147174,German
14229206,Telugu
14100834,German
14202662,Hindi
14509676,French
14662002,Malay
14948930,Bengali
15457994,Hindi
16282300,Chinese
15332994,English
14821574,Malay
15553030,English
12861194,English
14246954,Mandarin
13223810,English
15380648,Swahili
14565482,Bengali
14134074,Portuguese
13521264,English
14104792,English
15192328,English
15245692,Italian
14536184,English
15294362,English
14097802,English
13080534,English
15296260,Azerbaijani
11202892,English
15482234,Chinese
12728214,French
12551766,English
16793972,Arabic
11529374,English
15793462,English
15009672,German
12777614,English
14148950,German
13452316,English
14691090,English
15282886,German
17346282,English
14539506,English
10553928,French
15149804,English
15073460,Urdu
15868870,English
14524018,English
14961546,English
15679166,Spanish
11153132,Portuguese
15082728,Spanish
14368204,English
14741726,Afrikaans
14230614,Spanish
13885140,English
15093344,Turkish
12180580,English
13483348,English
14225714,English
12064114,English
11983318,English
13513646,English
8020772,Spanish
8020772,Catalan
8020772,English
14220414,English
10667360,English
13372196,English
13772624,English
13270388,Malayalam
14304012,Armenian
14304012,English
15390404,English
15361854,Hindi
15090912,English
16148594,Greek
14915872,Hindi
14740976,English
15319014,English
16538824,English
15122456,English
14586728,Italian
12684328,English
15488004,English
15409816,Japanese
15127046,Indonesian
15287766,English
8119310,English
14469296,Spanish
15496372,Persian
15432598,English
15693122,Tamil
12656674,German
12656674,English
14340068,Italian
14538758,English
16826894,French
15024922,English
15655086,French
16589600,German
15377398,English
16124436,English
14399136,German
10363028,English
10363028,French
10363028,Greek
15500608,Rajasthani
15326706,English
14641778,English
14676768,Telugu
14623808,Portuguese
6278880,Italian
6278880,English
13973920,Marathi
13694856,English
14200706,Divehi
5797102,Hindi
11608494,English
12921054,English
15908486,English
15790446,Hebrew
14558782,Hindi
6223748,Spanish
6223748,Nahuatl
12275150,English
14670524,Hindi
13566198,English
17156788,Portuguese
16246920,Indonesian
15440452,Czech
13828330,Swedish
15686568,English
16151832,English
14562284,Hindi
16024362,Tagalog
16024362,Filipino
14866920,English
15791940,English
15838514,Italian
16150126,Russian
15123534,Spanish
14015888,Italian
16118660,Tamil
13432158,English
3887060,English
12916812,Swedish
11847238,English
13919164,English
14459926,French
14682632,English
16247568,English
10947756,English
16227242,Spanish
16244318,Japanese
15000430,German
14227272,Japanese
14777922,English
13671386,English
15113010,Portuguese
14338274,Turkish
10121222,German
14266360,Sinhala
14872978,English
8741304,English
3659988,English
13206720,Hindi
14369256,English
14526866,English
13729622,English
14236448,English
6153686,English
10970726,English
14838282,Telugu
12593208,Malayalam
15446628,Chinese
15446628,English
14389734,English
15145400,English
15090108,English
15654884,English
15503170,English
6154008,Hungarian
6154008,English
12252444,English
14947364,English
13149552,Telugu
14359238,English
14618902,Portuguese
15488160,Chinese
14183188,Urdu
15170222,Italian
15341150,Telugu
14411846,English
12546870,Hindi
12546870,Mongolian
12546870,Malayalam
12546870,Russian
12546870,English
10738004,Turkish
12530402,Japanese
12530402,Portuguese
10358560,German
14603562,English
14825504,Italian
14766872,Hindi
15091444,Malayalam
13926682,Spanish
15181806,English
12894926,Polish
14189250,Vietnamese
13239894,English
13239894,German
13913854,Swedish
13913854,Finnish
13913854,English
12317998,English
14389680,Spanish
14389680,Berber languages
14518874,Japanese
14137710,Kannada
13148366,English
15258736,French
15258736,Romanian
13996668,English
13299872,English
10825786,English
16085740,German
13918030,German
13918030,French
13918030,Russian
13684506,Italian
11412130,Sinhala
11295422,English
12789154,Hindi
14368768,Japanese
14364254,English
15980462,Sardinian
9739300,English
9739300,Spanish
9739300,Japanese
9739300,Chinese
7918266,English
14788456,English
15193662,Bengali
16492834,Spanish
14412588,German
15282112,Marathi
14914146,Malay
17184980,English
14103076,Bengali
16444996,French
8801348,French
13913738,Italian
15262134,English
15059980,English
15515764,Spanish
17528306,English
15364510,Gujarati
15461714,English
12934256,English
14097080,Telugu
2430004,Swedish
16424756,Brazilian Sign Language
15726718,Hindi
12726586,English
14858134,English
14173412,English
13317822,Turkish
16024722,Tagalog
16024722,Filipino
13429202,Tamil
15511612,Hindi
16912508,French
14822140,Hindi
15402842,English
12264824,English
13830964,Vietnamese
16422904,English
9358826,English
13801458,Gujarati
13332286,English
14108032,Hindi
14108032,English
13662776,Afrikaans
14229634,English
16246470,Croatian
13291948,English
15461122,Japanese
13821152,English
13821152,Chinese
13821152,Italian
14289696,Spanish
15826318,Gujarati
14557126,English
14129936,English
14129936,Telugu
14129936,Tamil
14129936,Hindi
16358270,English
12695782,English
15690628,English
18070258,English
14747770,Tamil
13057754,English
16728368,Punjabi
15700572,Chinese
11328428,English
13808654,English
14130802,German
15089156,Japanese
13056954,English
14377944,English
14409214,Polish
14409214,English
14409214,German
12881524,English
14646946,Dutch
14369518,French
13988182,Spanish
15302556,Malayalam
15428708,Bengali
6788702,English
11212580,Portuguese
14734416,Oriya
10850034,Chinese
13307128,English
15541806,Telugu
14791474,English
16063376,English
15408722,English
15845316,German
15297018,English
12077010,Turkish
15334910,English
12532462,Arabic
14878762,English
16955350,Swahili
16955350,English
14401262,German
14401262,English
15067882,Malay
15245502,English
14794824,English
13836144,French
11482408,English
10262112,Hindi
14247822,Hindi
13804480,English
15318908,English
15891622,Bhojpuri
16023900,Marathi
14292584,Japanese
14675534,English
14766862,Chinese
15062536,Polish
11799834,Indonesian
15437916,English
14937820,Indonesian
14606398,English
16268452,English
11651450,Kannada
14362042,English
15732062,German
14333326,Kannada
15416924,Indonesian
15096392,Telugu
14282256,English
15091994,Estonian
14371830,Tamil
14131030,German
14450804,English
14418914,French
15073032,English
15438884,English
11634048,English
14905390,English
7282748,English
14562764,Malay
7962552,Serbian
14384360,English
13895146,Hindi
14712194,English
11941914,English
13294064,Kazakh
12237498,English
13968766,Italian
14009690,Spanish
14207022,English
13316918,English
13648258,Tamil
16711814,Tagalog
14971616,English
13644550,English
12596900,English
13273570,English
16714778,Swedish
13967236,Bengali
10232096,Russian
16371052,Russian
15477106,English
13236616,Japanese
13236616,English
14056654,Malay
9174956,English
15654610,English
12483500,English
12077022,Romanian
15208314,Telugu
13923016,English
14317546,Spanish
13291990,German
13870714,Japanese
16764114,Spanish
16354396,Telugu
15722674,English
14097326,English
12883212,Czech
5484010,English
11613148,English
13315654,English
14987064,Persian
15574696,English
14136512,Malayalam
15823966,English
17014712,English
14101856,German
14101856,French
15132754,French
13118286,English
14780728,Spanish
13018602,English
15327482,Chinese
14344738,French
14344738,Luxembourgish
14344738,English
14344738,German
16282998,Malay
16282998,English
16411380,German
15235390,English
15618938,Cantonese
15660188,English
13871206,English
15568968,Spanish
12592338,English
13597772,English
12391868,English
15368284,English
13189304,Tamil
14295648,Malayalam
16253322,Spanish
16024978,Spanish
14214544,Malayalam
13977508,English
14206860,Portuguese
14223588,Korean
15567736,Hindi
15712632,Japanese
14167118,Hindi
15470364,English
12335574,Ukrainian
16312196,Telugu
13913204,Hindi
14680542,Bengali
12464424,English
15875808,Sanskrit
15477676,French
15477676,English
15477676,Spanish
14149232,English
12682872,English
13821398,German
14760652,Chinese
13561652,English
17633174,Mandarin
14097236,Bengali
15446442,Vietnamese
14986870,English
14417622,Spanish
14417622,English
14417622,Mandarin
14417622,Korean
16235040,English
1520421,English
15011370,English
15481340,English
15600682,Hungarian
14960098,English
13261514,Spanish
10986404,Hindi
14691872,English
14110366,English
16306036,Chinese
14015530,German
15134734,English
12699704,Spanish
14097450,Bengali
13299776,Portuguese
13966434,English
12771214,English
15239562,Bengali
13535874,English
14484788,Marathi
1855144,English
14694478,English
14058622,Malayalam
15614134,German
12560724,Turkish
15215608,English
15852350,Greek
15852350,English
14852118,Punjabi
15746706,English
16437154,Hungarian
13175066,English
12256034,English
15218070,English
14425456,English
16375928,English
16375928,French
14778096,English
13206746,English
15723860,Oriya
15140052,English
13881992,Telugu
15170580,Bengali
15771890,English
13743322,English
16345408,English
15005918,English
15386392,Korean
15386392,Japanese
15386392,Chinese
14164212,Urdu
15741184,French
15741184,English
15741184,Bosnian
13671928,English
14819916,Hindi
13857696,German
14562426,Spanish
13826098,Punjabi
13701922,English
14496380,English
14180016,Kannada
17500916,Greek
3535150,French
12157866,English
12707010,Hindi
12098368,Albanian
15685260,Norwegian
9576232,English
14902630,English
15422526,Punjabi
3229434,English
5950434,English
13181174,English
15456526,English
14808232,Finnish
15760940,Spanish
13394898,English
15196138,Persian
15386998,Oriya
15421208,English
15686598,Hungarian
15144336,English
14212508,English
11766602,English
16679166,Tagalog
13927218,Telugu
15740642,Oriya
15554668,Chinese
14059142,English
11096382,Spanish
14495752,Hebrew
14266488,Sinhala
13334868,Hindi
15674536,French
15122752,English
13497372,English
14308142,English
16111792,English
15295110,Chinese
14725488,Swedish
14725488,Finnish
13878178,Mandarin
15106066,Japanese
15909158,Spanish
14064994,Hungarian
10959824,Bengali
15462870,English
15213430,Russian
15548146,English
14411796,English
18266296,Korean
13580420,Spanish
13428952,English
12026686,Japanese
14153138,English
14464222,English
14567482,Telugu
13622604,English
14457554,Spanish
15307696,English
15307696,Spanish
14845446,Persian
12180264,English
13853772,German
13853772,Irish Gaelic
13853772,Norse
13853772,Old
13853772,Latin
14942376,Russian
11693542,English
14197164,English
14945262,English
14097872,English
15485128,English
8646748,Kannada
15018638,Telugu
15018638,English
15576946,English
14215766,Hindi
15761920,German
13459078,English
15452036,English
15670692,Portuguese
13732172,English
14373588,English
12900748,Italian
13876094,English
13804976,Arabic
13804976,French
6750136,English
12637156,English
14254284,English
14943800,Marathi
14943800,Hindi
14943800,English
14161984,Spanish
13578302,Italian
14715098,Indonesian
15782686,Afrikaans
15909454,English
3473130,Turkish
14955758,English
14122724,English
15222928,Dutch
17351080,English
16253450,Spanish
14587078,German
12929950,Swedish
14735114,English
13067220,Turkish
13990504,English
13990504,Spanish
14378604,French
18266422,English
14344960,Malay
12239390,English
15456698,English
14687962,English
14279936,Spanish
12761410,English
16171516,German
8426806,Kannada
14823516,Bhojpuri
14760682,Portuguese
13632978,Tamil
17037804,Assamese
15267962,English
16538008,English
15728218,English
15694846,Telugu
14022920,Portuguese
15100654,Bengali
14909188,German
15113532,English
15143812,English
15678728,English
14174862,English
14843706,Persian
16288228,English
13748064,Bengali
17768404,English
15691960,English
14241562,English
11987032,Russian
14169296,Spanish
8055348,Hungarian
13385804,Japanese
15655096,Japanese
15560714,Chinese
13885636,Hindi
17052580,English
15890810,Japanese
14212610,English
14764988,Bengali
16360304,Korean
16426022,German
6743476,Catalan
15416878,English
14210358,Afrikaans
15133800,Vietnamese
15724144,Spanish
15724144,French
16738930,English
8674726,English
14929346,Portuguese
9890120,Italian
13024546,German
14055430,English
14654748,Hebrew
15107204,English
14446392,Persian
8795956,English
18079112,Japanese
15554334,English
10756784,English
16348582,English
13943624,Spanish
10189338,Italian
12829846,English
15471562,Tamil
12782804,Portuguese
14485654,English
14456690,Bengali
9765842,Kannada
14589784,English
16532608,Icelandic
15180234,English
14454486,English
17042556,Hindi
16711066,English
15072684,Turkish
13477384,Turkish
13860148,French
11784292,English
12576128,English
15359488,Urdu
16063364,English
12893632,English
10427830,Turkish
14344488,Bengali
14475214,German
10726148,English
10692418,English
14672714,Bengali
15678320,Mandarin
15341964,Tamil
15724392,English
14506948,Bengali
15449606,French
13829208,Malayalam
14204894,Czech
12837316,English
15100894,French
14385830,Tamil
14423010,English
8703130,Hindi
14818374,English
15359558,English
13501748,English
14371692,Persian
15299410,English
13458414,English
7375918,English
15789310,English
15731074,None
8045100,English
15541412,Hindi
14856340,Persian
12726250,English
14482932,English
17148760,Romanian
14922060,Italian
18267372,Romanian
8940822,Spanish
8940822,Aymara
14463660,English
13308780,English
15576316,Kannada
15654038,Telugu
11018062,Hindi
14474636,Japanese
14304050,Malay
11865190,English
15996106,Catalan
16983028,English
14556432,English
15310756,Hungarian
16711444,Italian
15012322,Tamil
15142712,English
13587374,English
14148926,Dutch
16294672,Spanish
15538878,English
14459454,French
7640080,English
6360426,Portuguese
13828342,Italian
5798156,Hindi
14721498,English
11263280,Danish
16416570,English
14465036,English
13896170,French
14327224,English
14272556,Spanish
12731390,English
5364980,Spanish
5364980,Guarani
5364980,English
14669132,English
14563990,Nepali
13563658,English
16166234,Russian
14180324,German
14777814,English
15839124,Indonesian
12951600,English
15483544,English
15483544,Russian
14729004,English
14831516,Polish
16550660,English
15693732,English
10010852,English
16239960,Portuguese
15721276,German
14867716,Italian
15380068,English
16195034,Yoruba
14928730,Dutch
14566048,Hungarian
15162646,English
11028100,English
12464300,German
15801330,English
14929330,Portuguese
13515946,Arabic
10555608,English
16740206,Swedish
17076406,Mandarin
14049126,English
15128476,Hindi
14716556,Indonesian
16368782,Japanese
14407498,English
14531968,Marathi
10393414,English
10393414,Chinese
9716054,English
15841040,German
15841040,French
14309530,Yoruba
14309530,English
14508782,English
17073030,German
14148946,German
10079796,English
13879742,Italian
13114208,English
13099982,English
11821522,English
14277290,French
7174372,English
15211224,Korean
16462130,Spanish
15257928,Chinese
15257928,English
12564150,English
15894850,Malay
4744596,English
12572478,Hindi
15566086,French
14534388,Danish
13588302,German
11462496,English
14766122,English
14766122,Hindi
16270826,English
14691046,Mandarin
14691046,English
13809878,English
13745566,Spanish
12599316,English
14567870,Spanish
13524362,Hindi
8415834,English
15690588,English
14711346,Bengali
9236846,English
13155426,German
13819346,German
15979718,Telugu
13098264,English
12185646,English
15498158,French
6375646,English
6375646,French
6375646,Japanese
6375646,German
6375646,Spanish
12200380,English
15035372,English
15102752,English
13912088,English
14638790,Bhojpuri
13972856,English
11704760,Arabic
8142690,English
15348198,Japanese
18080324,Korean
15483502,English
12843890,English
14378408,Kannada
14323772,English
2325310,English
14562768,English
14562768,Croatian
15939676,Portuguese
12617960,English
12999720,Spanish
15909818,English
13110912,English
15548914,English
14317104,English
15100112,Ukrainian
15249576,English
16354560,English
13224828,Telugu
14209708,Kannada
15274254,English
14439964,English
11980564,Persian
8009466,Spanish
13938130,English
13648430,German
15035106,French
14130490,English
14725096,Chinese
13246352,English
15500298,Telugu
14061716,Bengali
14742028,Tamil
13988208,Spanish
15660966,English
15559694,English
4913696,English
14962046,English
13757636,Greenlandic
12699572,English
7908204,English
15830504,English
14484888,English
13701506,Hindi
14142772,Kannada
15491296,Bengali
16386536,Swedish
12247078,English
15301252,English
15545396,Hindi
10461442,English
10461442,German
15725158,Indonesian
14055464,English
15908954,English
14297040,Croatian
14297040,Serbian
14894430,English
16744376,English
13508082,Hindi
14887812,English
14520978,English
10955256,English
15976786,German
15035758,Afrikaans
12787122,English
13977250,French
13973798,English
14169576,Bhojpuri
15392738,Malayalam
14903576,English
14074132,Turkish
15174516,Spanish
12216460,English
2556998,English
14960746,Armenian
15329272,Italian
13788046,Hindi
15082814,French
15082814,Wolof
15082814,Spanish
15693006,English
13173126,English
14364910,English
15517250,English
15323436,English
15198772,Kannada
14081396,French
16273632,English
13987170,Bengali
14202620,Malayalam
13870470,English
15765494,Spanish
14368946,German
14368946,English
14368946,Bosnian
15706352,English
15083560,English
15287084,Russian
12471970,French
14259634,Bengali
15367974,English
16244518,Korean
14821358,English
13848936,Chinese
10481990,English
15561196,English
15250664,Spanish
15127678,English
14484896,English
14353898,Spanish
13456704,English
16119998,Spanish
4367326,English
10580260,English
6534438,English
14456382,Japanese
14966488,English
14130984,English
14209520,English
10847964,English
14021436,Russian
13098428,English
10674876,English
13188590,Ukrainian
11968328,English
15024990,Malayalam
14365222,German
15426624,English
6855924,Bengali
15162106,Zulu
15655084,English
16019634,Turkish
11769340,Gujarati
14675668,English
5737044,English
13583380,Marathi
16243496,English
17526880,English
13759922,Bengali
15310770,Hungarian
15094584,German
18259866,Hindi
18259866,English
11926502,English
14777838,English
14881472,English
12758204,Portuguese
13028410,English
14245688,Malayalam
14962314,Hindi
15655066,Italian
16411296,Italian
14309060,English
15590524,French
13059278,English
14807740,French
5331886,Bengali
13924810,Spanish
15977940,English
14378460,Hindi
12350868,English
13356030,English
15411134,Telugu
15433948,English
16900816,Tamil
14892192,Cantonese
11656984,English
15138530,Danish
10229260,Spanish
10229260,English
14286002,German
13222440,Ibo
13222440,Yoruba
13222440,English
14676634,Gujarati
14725994,French
15469972,English
16162786,Spanish
13305212,Italian
14028454,English
16678934,English
8012008,Hindi
14400928,Telugu
13212072,English
13810862,Portuguese
13466034,Kannada
13886356,French
15689768,Korean
13606916,English
16273930,Ukrainian
15029062,English
15690574,English
5961552,German
5961552,English
15101036,French
12430264,English
7776328,English
15790246,Yoruba
15790246,English
18182200,Italian
14914862,English
16384954,English
15230780,Japanese
15659944,French
15528902,Hindi
14254058,English
15109468,Chinese
13458102,Spanish
15758338,English
13793428,English
15470222,English
13116190,English
10508446,English
15266936,English
14445364,Bengali
16317518,German
13257554,German
14947480,English
13578072,Tamil
5901740,German
5873462,English
15412668,Arabic
15412668,French
13936160,Spanish
15910250,English
14888338,Persian
13846238,Dutch
14004292,French
15386624,English
9824856,Kannada
14635024,English
12450164,Spanish
13950356,English
14821284,Bhojpuri
14831192,English
14831192,Arabic
16729616,Telugu
15016194,English
14613182,English
14039874,Telugu
16246996,Marathi
6744796,English
16418270,English
16418270,Italian
14263888,English
15765326,English
12291314,English
13864010,English
16171598,Spanish
17657504,French
13591034,Kannada
15117768,Italian
14803246,English
7549502,Spanish
15091610,Italian
15010538,English
14708802,Zulu
14708802,Sotho
14708802,Xhosa
14708802,English
16113402,German
17632676,English
14413360,Italian
15373032,English
10538846,English
10538846,Bengali
16429986,Spanish
15554670,Telugu
15612984,English
14614856,English
15172276,French
15172276,English
15172276,Spanish
15441154,English
10465668,French
10465668,Italian
15239232,Kannada
13614418,English
15841948,English
14747882,Tamil
15309492,Indonesian
13653050,English
13898462,English
11263692,Gujarati
14357986,English
15669466,English
12696316,Polish
15353750,Turkish
15289756,Hindi
12684344,Spanish
12749360,English
15482100,English
14685864,Bengali
15699836,English
15023138,English
15429702,Hindi
13760126,Tamil
15741560,Indonesian
14202718,Malayalam
11426938,English
13216528,English
16311460,English
16385644,German
15352224,Bengali
12441622,English
12151818,Chinese
16030664,Russian
15305144,Swedish
15305144,English
15830592,English
13598166,Ukrainian
14628992,French
13906742,English
14565104,German
16380036,English
14425968,Telugu
14932680,English
15625900,Chinese
15360900,French
12319512,Chinese
11604536,Kannada
14091730,English
13429632,Marathi
15511174,Turkish
16982988,English
15063756,English
15465096,Telugu
16384444,English
13086146,Hebrew
14229558,Tamil
13155074,German
14039744,English
15568562,Malay
14956486,Marathi
12293692,Hindi
14097764,Finnish
12958838,English
8664324,English
14489240,English
15845532,Greek
15671978,French
14389470,Russian
16294856,English
15102956,Japanese
15397564,Chinese
14669270,English
3262492,English
10482032,Spanish
16350828,Indonesian
15469206,English
15520936,French
11096798,English
13023344,Portuguese
15001502,English
14953310,French
12840422,English
12840422,Dutch
12840422,Serbo-Croatian
12840422,Spanish
11885070,English
14550408,English
13364966,Latvian
15427874,English
15307824,Hungarian
10215434,Spanish
14683800,Hindi
6536730,English
4056500,English
14551974,English
14276862,English
13515760,English
18235640,Yoruba
17521406,English
14839378,English
3159770,German
3159770,English
13299790,Portuguese
18226980,Persian
