imdbID,Gender,All Ages,<18,18-29,30-44,45+
4957070,Females,10.0,,,10.0,10.0
12092584,Females,5.7,,6.3,5.9,5.7
13930782,Females,6.5,,6.9,6.0,6.5
13157722,Females,5.8,,7.1,6.0,5.8
14940196,Females,6.9,,5.5,6.8,6.9
13921588,Females,8.6,,8.2,8.9,8.6
13606090,Females,5.4,,5.3,5.4,5.4
12007484,Females,,,,,
13313630,Females,3.2,,3.5,2.0,3.2
11700754,Females,6.5,,6.0,1.0,6.5
16350506,Females,,,,,
11992904,Females,4.8,,6.0,4.8,4.8
10735686,Females,7.7,,8.1,7.1,7.7
12991200,Females,9.0,,,,9.0
12154638,Females,4.8,,4.9,4.8,4.8
12788368,Females,6.4,,5.4,6.8,6.4
11361714,Females,6.8,,6.6,6.8,6.8
13698742,Females,6.5,,6.0,6.7,6.5
13281680,Females,4.7,,4.0,4.5,4.7
10555544,Females,10.0,,,,10.0
13268214,Females,1.6,,,1.0,1.6
15091462,Females,5.5,,4.2,5.4,5.5
12594018,Females,4.4,,6.0,3.5,4.4
11051898,Females,6.6,,,6.8,6.6
13665100,Females,5.6,,7.8,5.0,5.6
9665786,Females,6.2,,,6.2,6.2
7986266,Females,6.5,,6.4,6.3,6.5
14605258,Females,8.4,,5.0,7.6,8.4
9174358,Females,5.4,,4.8,5.2,5.4
15254212,Females,7.2,8.0,6.1,6.7,7.2
13563520,Females,1.6,,,2.4,1.6
10308502,Females,6.1,,10.0,5.7,6.1
15102772,Females,6.2,,5.5,6.1,6.2
13017584,Females,4.7,,,4.5,4.7
13758760,Females,6.8,10.0,6.8,6.7,6.8
12325324,Females,,,,,
9900940,Females,4.1,,5.0,5.0,4.1
11851884,Females,2.3,,2.0,1.3,2.3
11173160,Females,5.7,,4.4,7.3,5.7
10098288,Females,4.5,,4.8,4.1,4.5
11594766,Females,5.4,6.5,5.5,5.4,5.4
7752100,Females,5.2,,6.0,5.3,5.2
9340892,Females,6.5,,6.0,9.0,6.5
11618350,Females,3.7,,10.0,4.8,3.7
13841874,Females,7.2,,7.3,7.4,7.2
12829388,Females,6.8,,4.9,6.9,6.8
14039078,Females,6.8,10.0,6.0,6.7,6.8
14391088,Females,6.0,,8.5,5.2,6.0
11474972,Females,6.4,,10.0,8.5,6.4
13526198,Females,5.9,,5.9,5.7,5.9
14503702,Females,4.0,,1.0,5.5,4.0
5990174,Females,1.0,,,,1.0
13793884,Females,3.7,,4.0,4.2,3.7
13022214,Females,2.9,,,2.0,2.9
13438628,Females,5.3,10.0,5.2,5.5,5.3
13281312,Females,3.5,,10.0,4.1,3.5
13379908,Females,8.3,,10.0,7.5,8.3
10358782,Females,7.6,7.0,7.9,7.5,7.6
15821582,Females,6.8,,6.6,6.7,6.8
13808364,Females,8.3,,10.0,9.2,8.3
8874764,Females,4.7,,7.2,4.2,4.7
13454122,Females,6.7,6.0,6.7,6.5,6.7
9647880,Females,4.7,,,2.0,4.7
14174506,Females,4.9,,,7.5,4.9
13452944,Females,5.8,,8.0,5.5,5.8
10165918,Females,8.0,,,,8.0
13222298,Females,5.3,,10.0,4.5,5.3
11389868,Females,7.3,,10.0,7.9,7.3
11813862,Females,6.5,,10.0,5.8,6.5
6120354,Females,3.0,,,2.0,3.0
13516094,Females,6.0,,7.2,5.1,6.0
12093604,Females,6.8,7.0,8.1,5.9,6.8
13002242,Females,4.1,,2.0,3.8,4.1
13983288,Females,6.5,,5.5,6.3,6.5
5821728,Females,3.5,,2.0,3.6,3.5
9253618,Females,5.3,,5.8,5.9,5.3
15758364,Females,6.2,,5.7,6.0,6.2
11771656,Females,2.0,,2.0,,2.0
11354144,Females,6.1,7.0,4.0,6.9,6.1
15691578,Females,6.0,,2.0,,6.0
10746060,Females,2.9,10.0,2.3,3.8,2.9
15691922,Females,5.5,,4.7,5.5,5.5
15502006,Females,7.6,10.0,6.8,7.2,7.6
12887770,Females,6.9,,7.1,6.8,6.9
14271038,Females,5.2,,,5.0,5.2
14558102,Females,6.5,,7.5,5.8,6.5
15515882,Females,5.8,,7.1,5.9,5.8
11991786,Females,6.5,1.0,6.5,6.4,6.5
15465312,Females,6.6,,6.5,6.4,6.6
13328732,Females,6.9,,7.0,2.0,6.9
15145772,Females,7.1,,7.5,6.7,7.1
8130824,Females,7.0,,7.5,7.6,7.0
14695276,Females,6.5,,6.2,6.3,6.5
16210966,Females,6.0,,5.5,6.5,6.0
10160896,Females,4.6,,,5.6,4.6
13796560,Females,7.4,,8.3,7.2,7.4
6666354,Females,5.8,,,7.7,5.8
7765850,Females,7.8,,,,7.8
14878876,Females,6.3,,2.4,6.5,6.3
7986276,Females,3.9,,6.0,2.7,3.9
8170998,Females,4.2,,2.0,5.1,4.2
12748300,Females,5.4,,5.1,5.4,5.4
14071150,Females,5.7,,8.9,6.1,5.7
9769668,Females,7.1,,,7.7,7.1
11905960,Females,4.0,4.0,2.0,4.7,4.0
15056566,Females,9.7,,10.0,9.5,9.7
15739928,Females,5.4,10.0,7.0,4.6,5.4
8983220,Females,3.3,,3.7,2.6,3.3
14681620,Females,6.1,,5.7,6.0,6.1
11159908,Females,7.7,,8.3,10.0,7.7
13316820,Females,5.6,,5.7,6.4,5.6
13725040,Females,5.5,,5.2,4.6,5.5
13890392,Females,6.7,1.0,6.7,6.5,6.7
13223248,Females,8.1,8.0,8.7,7.3,8.1
14018814,Females,3.0,,,1.0,3.0
15264532,Females,5.9,,6.5,5.2,5.9
14241340,Females,2.2,,1.0,1.0,2.2
13667548,Females,7.5,,,9.0,7.5
11412892,Females,6.3,,4.7,7.2,6.3
15250998,Females,5.6,,5.0,5.3,5.6
13502506,Females,6.8,,,6.8,6.8
12831788,Females,7.0,,6.5,7.7,7.0
8077310,Females,4.1,,4.5,4.3,4.1
4480774,Females,6.2,,,4.5,6.2
16392846,Females,9.0,,,9.0,9.0
8763398,Females,8.0,,9.0,5.0,8.0
9760426,Females,3.8,,1.0,4.0,3.8
14999042,Females,7.0,,7.5,6.7,7.0
14300376,Females,5.8,,7.0,7.0,5.8
13098300,Females,6.3,,3.0,8.0,6.3
9856574,Females,2.4,,2.5,2.5,2.4
8269248,Females,6.1,10.0,6.4,6.0,6.1
11390864,Females,4.8,,4.9,3.9,4.8
11640022,Females,6.9,,6.8,5.5,6.9
9071368,Females,5.5,,7.0,5.0,5.5
10022716,Females,6.1,,5.3,5.9,6.1
14174586,Females,4.1,,7.0,5.5,4.1
8245526,Females,7.0,,7.5,6.0,7.0
10687070,Females,8.0,,8.6,7.5,8.0
12221824,Females,6.7,,10.0,6.7,6.7
12959754,Females,5.0,,,8.0,5.0
13162144,Females,6.8,,6.0,6.7,6.8
13475382,Females,6.3,,7.0,6.3,6.3
10345782,Females,6.1,1.0,6.6,5.7,6.1
1530929,Females,10.0,,,,10.0
12244822,Females,2.4,1.0,2.7,2.8,2.4
9311532,Females,6.6,,5.0,7.6,6.6
15192618,Females,8.6,,,,8.6
14796552,Females,6.2,,,6.5,6.2
4372326,Females,3.4,,6.0,3.1,3.4
14025788,Females,6.1,1.0,6.3,6.1,6.1
13925862,Females,5.8,,5.6,5.1,5.8
11012320,Females,6.0,4.0,7.1,5.7,6.0
13316756,Females,5.7,,5.0,,5.7
7162514,Females,5.7,8.0,8.5,6.8,5.7
9320226,Females,4.7,,4.8,3.9,4.7
13110808,Females,7.1,,8.0,8.5,7.1
14779730,Females,3.3,,,2.7,3.3
15033132,Females,4.2,,7.0,4.2,4.2
13845438,Females,1.0,,,,1.0
13422672,Females,1.0,,,1.0,1.0
13357264,Females,4.4,,3.9,4.7,4.4
14412524,Females,3.2,,,6.3,3.2
12712710,Females,3.9,,1.0,3.7,3.9
16047292,Females,5.2,,6.0,4.8,5.2
8108186,Females,4.8,,4.8,5.0,4.8
12448082,Females,4.0,,7.0,3.8,4.0
5696066,Females,3.7,,6.5,5.6,3.7
11589366,Females,4.9,,4.3,4.7,4.9
14039028,Females,5.8,10.0,5.3,5.6,5.8
3890456,Females,7.1,,7.0,7.1,7.1
12536348,Females,6.0,,5.9,6.2,6.0
15800490,Females,4.4,,3.0,3.8,4.4
13497908,Females,8.3,,9.7,8.4,8.3
11948256,Females,6.8,,7.7,6.8,6.8
14454016,Females,5.5,,5.5,5.3,5.5
12933568,Females,6.2,10.0,,,6.2
15831978,Females,7.1,,7.7,6.9,7.1
6550304,Females,,,,,
11591424,Females,4.0,,3.2,3.5,4.0
8897874,Females,5.6,,5.1,5.6,5.6
13827606,Females,7.3,,7.3,6.4,7.3
14488222,Females,5.9,,1.0,8.7,5.9
10501764,Females,7.3,,9.0,7.0,7.3
13050400,Females,5.4,,6.3,4.8,5.4
15661818,Females,6.2,,,8.0,6.2
14142644,Females,4.0,,,6.0,4.0
10526266,Females,7.3,,8.5,7.6,7.3
11873472,Females,6.2,,5.5,7.8,6.2
15137876,Females,6.5,,,6.0,6.5
11206172,Females,6.1,,8.0,6.3,6.1
15437042,Females,9.0,,9.0,,9.0
12821362,Females,3.1,,1.6,2.5,3.1
13197764,Females,4.1,,2.0,4.0,4.1
12883470,Females,5.5,,,,5.5
15299238,Females,5.4,,2.9,5.0,5.4
13967368,Females,5.5,,,5.5,5.5
13391458,Females,4.3,,4.8,3.5,4.3
13514232,Females,5.9,,5.7,6.3,5.9
9559504,Females,7.3,,7.3,7.2,7.3
7645102,Females,3.0,,5.0,3.2,3.0
14490618,Females,8.7,8.0,8.8,7.8,8.7
9204110,Females,5.1,,7.0,5.3,5.1
13103212,Females,5.4,10.0,5.5,5.2,5.4
13491628,Females,7.1,,,6.3,7.1
14403532,Females,4.6,,4.6,4.6,4.6
14074562,Females,6.0,,7.0,5.8,6.0
14149826,Females,5.6,,5.0,5.0,5.6
13188064,Females,5.8,,,5.6,5.8
14060826,Females,7.4,,7.3,7.0,7.4
13119000,Females,7.1,,5.5,6.0,7.1
12906702,Females,4.7,,9.7,5.7,4.7
13582752,Females,7.6,,7.2,8.0,7.6
12658852,Females,7.1,,,4.0,7.1
9819258,Females,4.4,,7.0,5.5,4.4
10945158,Females,7.5,,8.0,7.0,7.5
9248000,Females,7.5,,,6.7,7.5
12318720,Females,4.6,,6.1,4.2,4.6
15029058,Females,7.7,,9.0,8.2,7.7
15000346,Females,,,,,
4511054,Females,3.4,,4.0,2.5,3.4
11300738,Females,4.5,,2.0,4.4,4.5
13317694,Females,6.3,,6.3,6.4,6.3
13827742,Females,5.7,,4.9,5.5,5.7
10919258,Females,5.5,,,5.5,5.5
13369758,Females,5.0,,4.0,8.8,5.0
12823084,Females,3.7,,4.2,3.5,3.7
12624504,Females,5.1,,2.0,5.7,5.1
15202038,Females,6.4,,5.7,6.3,6.4
14371900,Females,7.4,,6.8,7.4,7.4
13357086,Females,6.1,,5.4,5.8,6.1
9145518,Females,6.0,,5.5,5.0,6.0
13249198,Females,5.1,,9.0,4.3,5.1
13296032,Females,1.4,,1.0,1.6,1.4
12587536,Females,4.5,,5.0,5.3,4.5
13883320,Females,5.1,,6.7,4.0,5.1
9378658,Females,5.8,,,8.5,5.8
14812778,Females,6.0,,6.6,6.5,6.0
8641728,Females,6.8,,7.0,6.7,6.8
11146072,Females,6.6,,9.6,5.8,6.6
14604564,Females,7.4,8.0,8.4,5.9,7.4
15048602,Females,6.7,,,8.0,6.7
14909468,Females,4.5,,,4.0,4.5
7019516,Females,3.2,,,3.5,3.2
14598598,Females,7.3,,7.9,7.1,7.3
10937496,Females,1.0,,,,1.0
15243614,Females,4.5,,,5.0,4.5
14191916,Females,6.5,,1.0,6.1,6.5
14955166,Females,5.9,,,4.0,5.9
14004136,Females,6.3,,6.1,7.0,6.3
13261048,Females,1.0,,,,1.0
11350284,Females,4.0,,2.7,5.7,4.0
7184122,Females,4.0,,10.0,3.7,4.0
15524132,Females,5.4,,,7.3,5.4
5538612,Females,6.6,,5.0,8.0,6.6
12819466,Females,8.0,,9.0,6.0,8.0
14587370,Females,4.8,,4.5,4.3,4.8
11880264,Females,3.8,,7.2,4.3,3.8
4435664,Females,10.0,,10.0,,10.0
14631498,Females,5.5,,,5.5,5.5
3322896,Females,6.0,,,7.0,6.0
15488838,Females,,,,,
9371666,Females,8.5,,8.8,6.8,8.5
12453124,Females,9.3,,8.0,10.0,9.3
14277840,Females,2.9,,3.0,2.6,2.9
13846494,Females,6.5,,7.5,6.8,6.5
13830148,Females,7.1,,,7.4,7.1
14821328,Females,7.4,,,8.7,7.4
12643356,Females,4.7,,5.5,4.7,4.7
12740648,Females,5.6,,6.5,5.4,5.6
7382842,Females,9.5,,9.0,,9.5
16161362,Females,4.6,,,3.5,4.6
12832916,Females,3.5,,2.2,3.4,3.5
10704730,Females,6.3,,6.0,6.6,6.3
11355234,Females,4.7,,4.0,5.0,4.7
14112996,Females,3.5,,10.0,,3.5
12764606,Females,4.6,,3.3,5.3,4.6
11666128,Females,5.8,,,6.4,5.8
9412088,Females,2.0,10.0,,3.5,2.0
15800378,Females,5.8,10.0,3.4,5.6,5.8
12872150,Females,5.3,,4.6,6.0,5.3
11472786,Females,10.0,,10.0,,10.0
12751534,Females,8.1,,7.8,7.7,8.1
14239846,Females,7.0,,,,7.0
11355212,Females,,,,,
15386044,Females,5.5,,4.0,4.8,5.5
7147158,Females,2.0,,2.0,,2.0
13391202,Females,1.2,1.0,,1.2,1.2
10965976,Females,6.7,,7.0,7.0,6.7
13513888,Females,5.7,,6.0,5.3,5.7
10951288,Females,5.4,,2.0,,5.4
15168576,Females,8.0,,10.0,6.0,8.0
13043436,Females,6.1,,5.8,6.2,6.1
12802708,Females,6.0,,,,6.0
11585172,Females,6.9,,4.8,6.5,6.9
14300412,Females,3.3,,,7.2,3.3
9217296,Females,3.6,,10.0,3.4,3.6
13983972,Females,4.4,,5.0,4.3,4.4
13470654,Females,3.0,,,3.7,3.0
10482844,Females,2.9,,8.8,2.9,2.9
12833358,Females,,,,,
13717596,Females,6.7,,6.8,6.4,6.7
14403496,Females,4.9,,5.5,3.9,4.9
13328824,Females,7.9,3.5,8.2,7.7,7.9
1609138,Females,8.5,,8.2,8.8,8.5
12734478,Females,3.7,,5.5,4.7,3.7
13550462,Females,5.5,,8.5,4.5,5.5
8763198,Females,3.8,,5.0,3.2,3.8
13864330,Females,,,,,
15844776,Females,8.0,,7.0,10.0,8.0
5616212,Females,5.7,,4.0,5.6,5.7
13846352,Females,5.9,,6.0,5.3,5.9
13712126,Females,2.8,,,4.8,2.8
8510196,Females,4.9,,5.0,4.5,4.9
13357564,Females,2.7,,1.0,1.5,2.7
13497900,Females,6.1,,6.5,5.7,6.1
11541220,Females,1.5,1.0,,,1.5
10054778,Females,6.5,,1.0,7.5,6.5
12591668,Females,6.8,,6.5,7.0,6.8
16711434,Females,6.0,,6.0,,6.0
9633480,Females,6.6,,7.6,5.8,6.6
13697800,Females,5.4,,4.8,5.2,5.4
13893464,Females,6.8,,6.0,7.0,6.8
14502376,Females,5.8,,4.7,5.2,5.8
5750510,Females,6.8,,,6.8,6.8
6468842,Females,6.3,,7.4,5.9,6.3
15153830,Females,7.5,,,,7.5
15010346,Females,6.4,,3.6,6.1,6.4
9788418,Females,,,,,
15691228,Females,6.0,,6.0,5.7,6.0
7740204,Females,2.9,,2.3,4.0,2.9
14785408,Females,6.2,,,5.4,6.2
15706104,Females,6.3,,6.2,6.3,6.3
12060172,Females,2.4,,9.0,3.0,2.4
14773866,Females,8.2,,9.3,,8.2
15528002,Females,7.6,,7.7,8.0,7.6
14460090,Females,7.0,,5.0,9.0,7.0
13845736,Females,8.0,,,8.0,8.0
12525600,Females,8.4,,8.1,8.3,8.4
13421132,Females,6.3,8.0,9.0,4.6,6.3
15131600,Females,8.5,,10.0,8.4,8.5
16436030,Females,,,,,
10951504,Females,7.9,,,8.2,7.9
12078076,Females,8.3,,8.8,9.0,8.3
2599878,Females,,,,,
14827004,Females,7.0,,,,7.0
16117346,Females,5.9,,6.3,5.9,5.9
11465676,Females,5.1,,5.0,4.5,5.1
11792512,Females,6.0,,5.0,6.5,6.0
13906424,Females,8.5,,8.0,,8.5
11267076,Females,7.6,,6.8,8.2,7.6
12132450,Females,5.5,,7.0,4.5,5.5
3963674,Females,5.1,,7.3,3.2,5.1
9363502,Females,6.2,,4.0,4.9,6.2
13891980,Females,6.7,,8.5,6.1,6.7
10078904,Females,1.3,,,1.2,1.3
14996392,Females,8.3,,10.0,10.0,8.3
13683868,Females,4.2,,,1.0,4.2
13190778,Females,9.4,,,10.0,9.4
10189536,Females,5.0,,,5.0,5.0
16478968,Females,1.0,,,,1.0
13391696,Females,6.4,,6.8,6.1,6.4
8716196,Females,7.6,,6.0,9.0,7.6
11674072,Females,8.4,,7.7,8.8,8.4
14220422,Females,8.5,,6.0,8.7,8.5
14256666,Females,5.2,,,4.7,5.2
10825610,Females,7.0,,7.0,,7.0
13772442,Females,5.4,,6.0,5.5,5.4
15565698,Females,5.9,,6.0,5.5,5.9
8174628,Females,7.1,,5.0,6.7,7.1
15077296,Females,9.5,,,9.0,9.5
15515522,Females,6.4,,5.8,5.5,6.4
10682414,Females,7.9,,8.2,7.8,7.9
14438348,Females,5.0,,,6.7,5.0
14188642,Females,6.7,,6.7,6.3,6.7
10975604,Females,6.4,6.5,6.7,6.5,6.4
10355058,Females,8.0,,,9.0,8.0
7177346,Females,5.6,,10.0,5.2,5.6
10032342,Females,8.2,10.0,7.0,8.3,8.2
9618458,Females,8.7,,10.0,8.0,8.7
15135004,Females,3.0,,,1.0,3.0
15170394,Females,,,,,
14857334,Females,6.9,,6.9,6.9,6.9
5059690,Females,4.4,,,2.7,4.4
13563580,Females,4.5,,5.0,4.1,4.5
4372572,Females,8.0,,6.0,,8.0
11306376,Females,6.3,7.0,6.8,5.8,6.3
13261944,Females,1.0,,,1.0,1.0
11177120,Females,6.3,,8.2,5.9,6.3
16358282,Females,3.9,,4.2,4.0,3.9
11651550,Females,7.7,,8.1,7.0,7.7
15034594,Females,2.0,,2.0,,2.0
10097362,Females,3.4,,4.0,4.0,3.4
11286070,Females,7.2,,,6.6,7.2
13438634,Females,6.1,,6.5,5.7,6.1
15683748,Females,4.6,,10.0,4.3,4.6
7974634,Females,7.1,,8.0,4.0,7.1
15117586,Females,6.0,,5.0,5.5,6.0
7987842,Females,8.6,,8.5,8.8,8.6
14922300,Females,6.5,,5.0,7.1,6.5
13936582,Females,7.0,,8.7,2.0,7.0
12767100,Females,3.6,,3.0,4.0,3.6
15439652,Females,1.5,,,,1.5
15237158,Females,9.1,,10.0,8.0,9.1
10457168,Females,6.0,,4.1,6.1,6.0
16297126,Females,8.0,,,8.0,8.0
12605348,Females,8.7,,10.0,9.3,8.7
15434318,Females,4.5,,,3.0,4.5
9437152,Females,5.7,,3.5,5.6,5.7
7211648,Females,4.2,,4.1,3.8,4.2
12877966,Females,6.3,,6.2,5.9,6.3
14300966,Females,6.8,,4.9,6.6,6.8
7632008,Females,8.3,,9.7,7.6,8.3
14147982,Females,7.5,,,,7.5
14076114,Females,1.8,,10.0,2.6,1.8
11460976,Females,5.1,6.0,5.2,5.3,5.1
8765666,Females,,,,,
13013696,Females,7.0,,5.3,6.7,7.0
14376256,Females,5.5,,4.0,5.3,5.5
12899520,Females,5.5,,4.6,5.1,5.5
13352838,Females,7.3,,10.0,6.6,7.3
11252490,Females,2.0,,,,2.0
16117078,Females,7.5,,,6.9,7.5
11821818,Females,6.0,6.5,6.0,5.9,6.0
11166512,Females,4.2,,8.0,4.3,4.2
10540510,Females,7.0,,7.0,6.9,7.0
14068864,Females,7.6,,7.8,7.9,7.6
14549558,Females,5.7,,5.7,5.8,5.7
12786794,Females,6.5,,5.7,6.6,6.5
13888054,Females,5.2,,5.7,4.6,5.2
10487696,Females,1.6,,3.0,2.5,1.6
15225976,Females,6.3,,,5.5,6.3
13885296,Females,,,,,
14546614,Females,1.3,,,1.5,1.3
14992902,Females,4.4,,5.9,1.5,4.4
16103248,Females,6.0,,,6.0,6.0
12060182,Females,4.2,,6.7,5.0,4.2
13846526,Females,7.6,,7.3,6.5,7.6
11530778,Females,5.1,,4.5,5.6,5.1
10413092,Females,4.2,,10.0,4.0,4.2
14621038,Females,1.2,,,1.3,1.2
13658076,Females,5.8,,5.0,8.3,5.8
14888428,Females,9.0,,,8.0,9.0
10536088,Females,,,,,
14775484,Females,6.5,,6.7,7.5,6.5
3635846,Females,3.5,,10.0,6.0,3.5
9765840,Females,5.2,,4.8,5.6,5.2
9145532,Females,6.0,,8.0,5.3,6.0
12869276,Females,7.1,,7.1,6.7,7.1
8045592,Females,3.9,,8.0,4.4,3.9
11296142,Females,4.8,,6.0,8.0,4.8
11570318,Females,6.5,,6.2,7.0,6.5
15047244,Females,10.0,,,,10.0
13599944,Females,6.5,,7.5,4.0,6.5
15211080,Females,6.5,,3.0,6.0,6.5
14416450,Females,5.0,,,2.0,5.0
15307258,Females,5.6,,10.0,5.0,5.6
13310354,Females,10.0,,,10.0,10.0
15737510,Females,6.8,,5.9,6.7,6.8
13315340,Females,5.8,3.0,5.9,6.0,5.8
15010786,Females,7.3,,7.4,7.0,7.3
14412536,Females,2.8,,6.0,5.0,2.8
14463426,Females,7.3,,8.0,7.3,7.3
13886890,Females,7.2,,7.6,6.9,7.2
11947256,Females,6.5,,7.4,7.2,6.5
12976450,Females,4.5,,7.5,4.0,4.5
5014970,Females,2.0,,4.0,1.0,2.0
13451792,Females,5.4,,8.6,4.8,5.4
14621156,Females,5.2,,10.0,5.0,5.2
13606142,Females,6.4,,5.8,6.3,6.4
13922000,Females,1.0,,,,1.0
12847352,Females,5.6,,5.0,6.0,5.6
11781806,Females,6.1,,4.0,6.5,6.1
11818426,Females,5.5,,5.0,5.7,5.5
9050186,Females,5.5,,8.0,5.1,5.5
16288856,Females,6.0,,,6.0,6.0
12703842,Females,5.3,,6.0,4.8,5.3
15819074,Females,7.5,,8.0,8.5,7.5
13466166,Females,,,,,
12163662,Females,3.5,,,6.4,3.5
15138970,Females,4.1,,5.0,4.7,4.1
6326182,Females,5.5,,,,5.5
6267580,Females,3.0,,5.0,3.0,3.0
6472860,Females,3.4,,2.0,3.0,3.4
15515750,Females,6.6,,6.2,6.4,6.6
14371818,Females,7.2,,,6.3,7.2
15303262,Females,7.8,,9.0,7.5,7.8
14813878,Females,7.9,,7.6,7.1,7.9
14818550,Females,8.5,,,8.5,8.5
14072690,Females,7.0,,,3.0,7.0
13667516,Females,6.4,,6.5,5.4,6.4
15033482,Females,6.0,,,6.0,6.0
7240930,Females,7.6,,10.0,,7.6
11096780,Females,4.8,,8.3,3.8,4.8
15042204,Females,6.7,,7.0,6.5,6.7
9861480,Females,4.8,1.5,4.8,3.7,4.8
11034894,Females,6.5,,8.5,6.9,6.5
10457482,Females,5.3,,1.0,3.9,5.3
9222962,Females,7.2,,,7.2,7.2
10856166,Females,7.3,,7.0,7.5,7.3
12593454,Females,8.5,,8.0,10.0,8.5
11073148,Females,5.6,,7.0,4.9,5.6
15815090,Females,5.8,,5.0,6.5,5.8
13846544,Females,6.6,5.0,5.5,6.8,6.6
12295244,Females,2.7,,10.0,4.5,2.7
14433246,Females,5.3,,1.0,5.1,5.3
3065036,Females,5.8,,10.0,5.7,5.8
12056978,Females,6.0,,6.7,6.4,6.0
15738550,Females,,,,,
13523782,Females,6.1,,9.3,7.3,6.1
10520754,Females,5.9,,6.0,5.7,5.9
15135188,Females,4.0,,,4.0,4.0
9191700,Females,4.9,,3.1,5.5,4.9
12322986,Females,6.3,,6.7,4.0,6.3
11107326,Females,7.0,,4.0,10.0,7.0
13031460,Females,6.9,,1.0,5.0,6.9
16249370,Females,2.5,,2.5,,2.5
15416668,Females,9.9,,8.0,10.0,9.9
14865506,Females,8.2,,8.2,8.7,8.2
15426974,Females,5.8,,7.5,4.0,5.8
16452694,Females,8.0,,8.0,,8.0
13217512,Females,8.4,,10.0,10.0,8.4
14497264,Females,2.0,,,,2.0
13782052,Females,5.9,,5.7,5.9,5.9
14690080,Females,5.9,,8.3,5.6,5.9
11808288,Females,7.7,,10.0,6.3,7.7
15110792,Females,8.0,,8.7,7.5,8.0
13318928,Females,6.1,,9.0,5.3,6.1
8170712,Females,6.5,,,8.0,6.5
13330106,Females,1.7,,,1.0,1.7
15193162,Females,6.8,,10.0,7.8,6.8
14715744,Females,3.3,,,4.5,3.3
11576330,Females,2.2,,1.5,1.9,2.2
7575118,Females,4.3,,7.0,4.5,4.3
13648286,Females,7.3,,,7.3,7.3
13199556,Females,4.5,,1.0,7.0,4.5
14063688,Females,5.2,,,6.3,5.2
16528080,Females,,,,,
16280514,Females,5.8,,5.6,5.4,5.8
15554494,Females,,,,,
9178020,Females,7.4,,7.2,7.7,7.4
15260940,Females,4.4,,6.9,3.9,4.4
11718306,Females,8.0,,,8.0,8.0
13150080,Females,5.3,,8.0,5.5,5.3
13807318,Females,5.0,,9.0,3.9,5.0
11882032,Females,10.0,,,10.0,10.0
10556674,Females,5.8,,9.5,1.0,5.8
9657076,Females,6.9,10.0,6.0,6.8,6.9
11143400,Females,5.0,,7.0,5.2,5.0
14501740,Females,6.3,,7.0,5.5,6.3
10639214,Females,4.6,,5.0,4.4,4.6
4799820,Females,,,,,
14320136,Females,6.0,,6.0,6.0,6.0
15484422,Females,6.5,,6.0,6.2,6.5
8876488,Females,3.6,,8.7,4.8,3.6
6876724,Females,7.1,,9.0,8.0,7.1
6914500,Females,2.3,,1.0,5.0,2.3
10116022,Females,5.3,,,9.0,5.3
14021350,Females,6.3,,2.0,7.5,6.3
11892034,Females,6.1,,8.0,6.3,6.1
13213122,Females,7.4,,7.7,7.0,7.4
6755810,Females,4.5,,6.0,4.9,4.5
2477518,Females,10.0,,,,10.0
5926530,Females,8.8,,9.2,9.2,8.8
11045566,Females,5.3,,5.1,4.7,5.3
15418288,Females,6.8,,7.3,7.0,6.8
14350548,Females,9.8,,9.3,10.0,9.8
12539024,Females,4.8,,5.2,5.0,4.8
11580944,Females,5.3,,7.0,3.5,5.3
14149740,Females,5.6,,5.3,6.2,5.6
14121686,Females,4.7,,4.5,4.9,4.7
14464962,Females,2.6,,1.9,3.2,2.6
11763296,Females,8.8,,,7.3,8.8
15113504,Females,2.0,,,2.0,2.0
12492264,Females,4.1,10.0,3.5,5.9,4.1
14599718,Females,4.0,,6.0,3.0,4.0
11464430,Females,1.4,,5.5,1.5,1.4
14256092,Females,6.2,10.0,4.8,5.9,6.2
10565666,Females,5.1,,10.0,4.7,5.1
12250634,Females,7.6,,,5.0,7.6
15170410,Females,6.7,,7.0,9.3,6.7
8096844,Females,,,,,
14540764,Females,6.7,,7.0,5.9,6.7
15565704,Females,4.6,,5.6,4.1,4.6
11543916,Females,6.6,,6.7,6.5,6.6
11967404,Females,2.3,,1.0,3.3,2.3
11280826,Females,7.6,,7.3,7.9,7.6
15800166,Females,6.8,,,6.1,6.8
14858146,Females,2.2,,,1.0,2.2
13846126,Females,5.4,,6.0,4.4,5.4
14163772,Females,7.2,,6.5,7.1,7.2
14280066,Females,8.4,10.0,9.0,7.8,8.4
16421392,Females,4.5,,,3.9,4.5
14012734,Females,3.2,,1.0,6.0,3.2
14994064,Females,5.6,,5.3,7.0,5.6
15710168,Females,7.8,,,10.0,7.8
15471642,Females,3.7,,,4.0,3.7
14918582,Females,9.0,,9.0,,9.0
10722406,Females,5.3,,5.3,5.1,5.3
13785940,Females,2.2,,1.0,2.4,2.2
15214826,Females,6.3,,5.0,6.1,6.3
15978702,Females,,,,,
11880722,Females,1.2,,1.5,1.0,1.2
9681686,Females,9.2,,8.0,9.5,9.2
13050216,Females,10.0,,,10.0,10.0
11423854,Females,1.0,,1.0,,1.0
14508666,Females,,,,,
14323258,Females,6.5,,3.5,6.9,6.5
16118492,Females,10.0,,10.0,,10.0
14315696,Females,5.8,,5.0,5.5,5.8
